;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
795;1972-01-22;Copa del Atlántico. Partido 2;Boca;1;San Lorenzo;2;Gral. San Martín (Mar del Plata);N;partido/boca-1-san-lorenzo-2-amistosos-1972/4012/1972/2972/3.html;Amistosos 1972
796;1972-01-28;Copa del Atlántico. Partido 3;Peñarol (Uru);2;Boca;0;Centenario (Montevideo);V;partido/penarol-uru-2-boca-0-amistosos-1972/4013/1972/2972/4.html;Amistosos 1972
797;1972-02-05;Copa del Atlántico. Partido 4;Boca;1;Palmeiras (Bra);1;Gral. San Martín (Mar del Plata);L;partido/boca-1-palmeiras-bra-1-amistosos-1972/4014/1972/2972/5.html;Amistosos 1972
798;1972-02-11;Amistoso;Boca;2;Estudiantes (LP);0;Boca Juniors;L;partido/boca-2-estudiantes-lp-0-amistosos-1972/4403/1972/2972/6.html;Amistosos 1972
799;1972-02-15;Copa del Atlántico. Partido 5;Boca;0;Palmeiras (Bra);1;Gral. San Martín (Mar del Plata);L;partido/boca-0-palmeiras-bra-1-amistosos-1972/4015/1972/2972/7.html;Amistosos 1972
800;1972-02-19;Copa del Atlántico. Partido 6;Boca;0;San Lorenzo;1;Gral. San Martín (Mar del Plata);N;partido/boca-0-san-lorenzo-1-amistosos-1972/4016/1972/2972/8.html;Amistosos 1972
801;1972-02-23;Amistoso;Huracán (Chubut);1;Boca;8;Comodoro Rivadavia (Chubut);V;partido/huracan-chubut-1-boca-8-amistosos-1972/4404/1972/2972/9.html;Amistosos 1972
802;1972-04-05;Amistoso;Def. Unidos (Zárate);1;Boca;2;Defensores Unidos (Zarate);V;partido/def-unidos-zarate-1-boca-2-amistosos-1972/5794/1972/2972/10.html;Amistosos 1972
803;1972-05-01;Amistoso;O. Petrolero (Bol);0;Boca;1;Ramón Aguilera (Santa Cruz);V;partido/o-petrolero-bol-0-boca-1-amistosos-1972/4405/1972/2972/11.html;Amistosos 1972
804;1972-06-04;Amistoso;Sel. Paraguay;2;Boca;1;Defensores de Chaco (Asunción);V;partido/sel-paraguay-2-boca-1-amistosos-1972/5504/1972/2972/12.html;Amistosos 1972
805;1972-06-20;Amistoso;Alvear (Va. Angela);4;Boca;6;Alvear (Villa Angela, Chaco);V;partido/alvear-va-angela-4-boca-6-amistosos-1972/5730/1972/2972/13.html;Amistosos 1972
806;1972-08-15;Amistoso;Atenas (Rio Cuarto);1;Boca;3;Atenas (Río Cuarto);V;partido/atenas-rio-cuarto-1-boca-3-amistosos-1972/4406/1972/2972/14.html;Amistosos 1972
807;1972-08-23;Amistoso;Comb. Jujuy;0;Boca;4;La Tablada (Jujuy);V;partido/comb-jujuy-0-boca-4-amistosos-1972/4407/1972/2972/15.html;Amistosos 1972
808;1972-08-29;Amistoso;Comb. La Rioja;1;Boca;3;Carlos Mercado Luna (La Rioja);V;partido/comb-la-rioja-1-boca-3-amistosos-1972/4408/1972/2972/16.html;Amistosos 1972
809;1972-09-06;Amistoso;Dep Municipal (Perú);2;Boca;1;Nacional (Lima);V;partido/dep-municipal-peru-2-boca-1-amistosos-1972/4409/1972/2972/17.html;Amistosos 1972
810;1972-09-19;Amistoso;Comb. Catamarca;1;Boca;1;Liga Catamarca;V;partido/comb-catamarca-1-boca-1-amistosos-1972/4410/1972/2972/18.html;Amistosos 1972
811;1972-10-04;Amistoso;Sp. Belgrano (Cba.);0;Boca;1;Sp. Belgrano (San Francisco, Córdoba);V;partido/sp-belgrano-cba-0-boca-1-amistosos-1972/4411/1972/2972/19.html;Amistosos 1972
812;1972-10-08;Amistoso;Argentino (Pehuajó);0;Boca;6;Argentino (Pehuajó);V;partido/argentino-pehuajo-0-boca-6-amistosos-1972/4412/1972/2972/20.html;Amistosos 1972
813;1972-10-12;Amistoso;Cerro Porteño (Par);0;Boca;1;América (Pilar, Paraguay);V;partido/cerro-porteno-par-0-boca-1-amistosos-1972/4413/1972/2972/21.html;Amistosos 1972
814;1972-10-24;Amistoso;San Luis (SR);0;Boca;4;Sportivo Pedal (San Rafael);V;partido/san-luis-sr-0-boca-4-amistosos-1972/4414/1972/2972/22.html;Amistosos 1972
815;1972-11-19;Amistoso;Comb. Villa Mercedes;1;Boca;4;Sportivo Mercedes (San Luis);V;partido/comb-villa-mercedes-1-boca-4-amistosos-1972/4415/1972/2972/23.html;Amistosos 1972
816;1972-12-19;Amistoso;Combinado (Salta);2;Boca;2;Gimnasia y Tiro (Salta);V;partido/combinado-salta-2-boca-2-amistosos-1972/4416/1972/2972/24.html;Amistosos 1972
817;1973-01-13;Copa de Oro. Partido 1;Comb. Mar Del Plata;3;Boca;4;Gral. San Martín (Mar del Plata);V;partido/comb-mar-del-plata-3-boca-4-amistosos-1973/4002/1973/2973/1.html;Amistosos 1973
818;1973-01-22;Copa Atlántico Sur. Partido 1;Gremio (Bra);1;Boca;4;Olímpico (Porto Alegre);V;partido/gremio-bra-1-boca-4-amistosos-1973/4003/1973/2973/2.html;Amistosos 1973
819;1973-01-26;Copa Atlántico Sur. Partido 2;Avai (Brasil);1;Boca;3;Adolfo Konder (Florianópolis);V;partido/avai-brasil-1-boca-3-amistosos-1973/4004/1973/2973/3.html;Amistosos 1973
820;1973-01-29;Copa Atlántico Sur. Partido 3;Atl. Paranaense;2;Boca;1;Belfort Duarte (Curitiba);V;partido/atl-paranaense-2-boca-1-amistosos-1973/4005/1973/2973/4.html;Amistosos 1973
821;1973-02-05;Copa Atlántico Sur. Partido 4;Nacional (Uru);4;Boca;3;Centenario (Montevideo);V;partido/nacional-uru-4-boca-3-amistosos-1973/4006/1973/2973/5.html;Amistosos 1973
822;1973-02-07;Copa Atlántico Sur. Partido 5;Peñarol (Uru);3;Boca;2;Centenario (Montevideo);V;partido/penarol-uru-3-boca-2-amistosos-1973/4007/1973/2973/6.html;Amistosos 1973
823;1973-02-10;Copa de Oro. Partido 2;Boca;1;Huracán;2;Gral. San Martín (Mar del Plata);N;partido/boca-1-huracan-2-amistosos-1973/4391/1973/2973/7.html;Amistosos 1973
824;1973-02-17;Copa de Oro. Partido 3;Boca;1;San Lorenzo;2;Gral. San Martín (Mar del Plata);N;partido/boca-1-san-lorenzo-2-amistosos-1973/4008/1973/2973/8.html;Amistosos 1973
825;1973-02-19;Copa de Oro. Partido 4;Boca;2;Racing;1;Gral. San Martín (Mar del Plata);N;partido/boca-2-racing-1-amistosos-1973/4009/1973/2973/9.html;Amistosos 1973
826;1973-02-23;Copa de Oro. Partido 5;Boca;1;Independiente;2;Gral. San Martín (Mar del Plata);N;partido/boca-1-independiente-2-amistosos-1973/4010/1973/2973/10.html;Amistosos 1973
827;1973-05-20;Amistoso;Aguilares (Tuc);1;Boca;5;Aguilares (Tucumán);V;partido/aguilares-tuc-1-boca-5-amistosos-1973/4393/1973/2973/11.html;Amistosos 1973
828;1973-05-22;Amistoso;Atlético (Tuc);1;Boca;1;Atlético (Tucumán);V;partido/atletico-tuc-1-boca-1-amistosos-1973/4394/1973/2973/12.html;Amistosos 1973
829;1973-07-09;Amistoso;Gimnasia (J);3;Boca;3;Gimnasia y Esgrima (Jujuy);V;partido/gimnasia-j-3-boca-3-amistosos-1973/4395/1973/2973/13.html;Amistosos 1973
830;1973-07-11;Amistoso;San Martín (Tuc);0;Boca;4;Atlético (Tucumán);V;partido/san-martin-tuc-0-boca-4-amistosos-1973/4396/1973/2973/14.html;Amistosos 1973
831;1973-08-07;Amistoso;Atlante (Méx);0;Boca;2;Azteca (México D. F.);V;partido/atlante-mex-0-boca-2-amistosos-1973/4179/1973/2973/15.html;Amistosos 1973
832;1973-08-10;Copa Costa del Sol;Málaga (España);4;Boca;2;Málaga (España);V;partido/malaga-espana-4-boca-2-amistosos-1973/4397/1973/2973/16.html;Amistosos 1973
833;1973-08-11;Copa Costa del Sol;Espanyol (España);3;Boca;4;Málaga (España);V;partido/espanyol-espana-3-boca-4-amistosos-1973/4398/1973/2973/17.html;Amistosos 1973
834;1973-08-30;Amistoso;Sarmiento (Chaco);1;Boca;1;Sarmiento (Chaco);V;partido/sarmiento-chaco-1-boca-1-amistosos-1973/4399/1973/2973/18.html;Amistosos 1973
835;1973-10-02;Amistoso;Talleres (Cba);1;Boca;0;Belgrano (Córdoba);V;partido/talleres-cba-1-boca-0-amistosos-1973/4400/1973/2973/19.html;Amistosos 1973
836;1973-11-07;Amistoso;Aldosivi (MdP);2;Boca;1;Gral. San Martín (Mar del Plata);V;partido/aldosivi-mdp-2-boca-1-amistosos-1973/4401/1973/2973/20.html;Amistosos 1973
837;1973-12-13;Amistoso;A. D. Plaza Huincul;1;Boca;9;Plaza Huincul (Neuquén);V;partido/a-d-plaza-huincul-1-boca-9-amistosos-1973/4392/1973/2973/21.html;Amistosos 1973
838;1973-12-21;Amistoso;Talleres (Cba);1;Boca;2;Talleres (Córdoba);V;partido/talleres-cba-1-boca-2-amistosos-1973/5796/1973/2973/22.html;Amistosos 1973
839;1974-01-20;Copa de Oro. Partido 1;Boca;4;Huracán;2;Gral. San Martín (Mar del Plata);N;partido/boca-4-huracan-2-amistosos-1974/3997/1974/2974/1.html;Amistosos 1974
840;1974-01-23;Copa de Oro. Partido 2;Boca;0;River;0;Gral. San Martín (Mar del Plata);N;partido/boca-0-river-0-amistosos-1974/3895/1974/2974/2.html;Amistosos 1974
841;1974-01-26;Copa de Oro. Partido 3;Aldosivi (MdP);1;Boca;3;Gral. San Martín (Mar del Plata);V;partido/aldosivi-mdp-1-boca-3-amistosos-1974/3998/1974/2974/3.html;Amistosos 1974
842;1974-02-19;Amistoso;San Martín (Tuc);0;Boca;3;San Martín (Tucumán);V;partido/san-martin-tuc-0-boca-3-amistosos-1974/4369/1974/2974/4.html;Amistosos 1974
843;1974-03-06;Amistoso;Kimberley (MdP);3;Boca;3;Gral. San Martín (Mar del Plata);V;partido/kimberley-mdp-3-boca-3-amistosos-1974/4370/1974/2974/5.html;Amistosos 1974
844;1974-03-12;Amistoso;Cipolletti;1;Boca;2;Cipolletti (Río Negro);V;partido/cipolletti-1-boca-2-amistosos-1974/4371/1974/2974/6.html;Amistosos 1974
845;1974-04-02;Amistoso;Sarmiento (Junín);1;Boca;4;Sarmiento (Junín);V;partido/sarmiento-junin-1-boca-4-amistosos-1974/4372/1974/2974/7.html;Amistosos 1974
846;1974-04-11;Amistoso;Olimpo (B. Blanca);0;Boca;1;Olimpo (Bahía Blanca);V;partido/olimpo-b-blanca-0-boca-1-amistosos-1974/4373/1974/2974/8.html;Amistosos 1974
847;1974-04-16;Amistoso;Boca;1;River;2;Atlético (Tucumán);N;partido/boca-1-river-2-amistosos-1974/3896/1974/2974/9.html;Amistosos 1974
848;1974-04-24;Amistoso;San Martín (Tuc);2;Boca;4;Atlético (Tucumán);V;partido/san-martin-tuc-2-boca-4-amistosos-1974/4374/1974/2974/10.html;Amistosos 1974
849;1974-05-07;Amistoso;Textil (Formosa);2;Boca;5;Municipal (Formosa);V;partido/textil-formosa-2-boca-5-amistosos-1974/4375/1974/2974/11.html;Amistosos 1974
850;1974-05-14;Amistoso;Sel. Uruguay;0;Boca;0;Centenario (Montevideo);V;partido/sel-uruguay-0-boca-0-amistosos-1974/4000/1974/2974/12.html;Amistosos 1974
851;1974-06-04;"Torneo ""Madre de Ciudades"". Partido 1";Boca;2;River;0;Central Córdoba (Santiago);N;partido/boca-2-river-0-amistosos-1974/3897/1974/2974/13.html;Amistosos 1974
852;1974-06-06;"Torneo ""Madre de Ciudades"". Partido 2";C. Córdoba (SdE);0;Boca;4;Central Córdoba (Santiago);V;partido/c-cordoba-sde-0-boca-4-amistosos-1974/4001/1974/2974/14.html;Amistosos 1974
853;1974-06-09;Amistoso;Corralense (Cba.);0;Boca;2;Corralense (Corral de Bustos);V;partido/corralense-cba-0-boca-2-amistosos-1974/4376/1974/2974/15.html;Amistosos 1974
854;1974-06-13;Amistoso;Altos H. Zapla;1;Boca;4;Centro Siderúrgico (Palpalá);V;partido/altos-h-zapla-1-boca-4-amistosos-1974/4377/1974/2974/16.html;Amistosos 1974
855;1974-06-15;Amistoso;Boca;0;River;2;Gimnasia y Esgrima (Jujuy);N;partido/boca-0-river-2-amistosos-1974/3901/1974/2974/17.html;Amistosos 1974
856;1974-06-16;Amistoso;Centenario (VT);1;Boca;5;Centenario (Venado Tuerto);V;partido/centenario-vt-1-boca-5-amistosos-1974/4378/1974/2974/18.html;Amistosos 1974
857;1974-06-20;Amistoso;Boca;0;River;1;Colón (Santa Fe);N;partido/boca-0-river-1-amistosos-1974/3898/1974/2974/19.html;Amistosos 1974
858;1974-06-22;Amistoso;Colón (Sta. Fe);1;Boca;3;Unión (Santa Fe);V;partido/colon-sta-fe-1-boca-3-amistosos-1974/4379/1974/2974/20.html;Amistosos 1974
859;1974-06-23;Amistoso;Boca;0 (5);River;0 (3);Olimpo (Bahía Blanca);N;partido/boca-0-5-river-0-3-amistosos-1974/3899/1974/2974/21.html;Amistosos 1974
860;1974-06-30;Amistoso;Boca;0;River;1;Cipolletti (Río Negro);N;partido/boca-0-river-1-amistosos-1974/3900/1974/2974/22.html;Amistosos 1974
861;1974-07-07;Amistoso;Racing (Reconquista);1;Boca;3;Racing (Reconquista);V;partido/racing-reconquista-1-boca-3-amistosos-1974/4380/1974/2974/23.html;Amistosos 1974
862;1974-07-09;Amistoso;Matienzo (Goya);1;Boca;4;Benjamín Matienzo (Goya);V;partido/matienzo-goya-1-boca-4-amistosos-1974/4381/1974/2974/24.html;Amistosos 1974
863;1974-07-19;Amistoso;Comb. Lincoln;0;Boca;5;Rivadavia (Lincoln);V;partido/comb-lincoln-0-boca-5-amistosos-1974/4382/1974/2974/25.html;Amistosos 1974
864;1974-08-15;Amistoso;Pedernera (San Luis);1;Boca;6;Atlético (San Luis);V;partido/pedernera-san-luis-1-boca-6-amistosos-1974/4383/1974/2974/26.html;Amistosos 1974
865;1974-09-04;Amistoso;Talleres (Cba);2;Boca;0;Instituto (Córdoba);V;partido/talleres-cba-2-boca-0-amistosos-1974/4384/1974/2974/27.html;Amistosos 1974
866;1974-09-18;Amistoso;Comb. Chaco;0;Boca;2;Chaco For Ever;V;partido/comb-chaco-0-boca-2-amistosos-1974/4385/1974/2974/28.html;Amistosos 1974
867;1974-09-24;Amistoso;Aguilares (Tuc);2;Boca;4;Aguilares (Tucumán);V;partido/aguilares-tuc-2-boca-4-amistosos-1974/4386/1974/2974/29.html;Amistosos 1974
868;1974-10-13;Amistoso;Sp. Eldorado (Mis.);1;Boca;1;Sportivo Eldorado (Misiones);V;partido/sp-eldorado-mis-1-boca-1-amistosos-1974/4387/1974/2974/30.html;Amistosos 1974
869;1974-10-15;Amistoso;Guaraní A. Franco;4;Boca;6;Guaraní A. Franco (Misiones);V;partido/guarani-a-franco-4-boca-6-amistosos-1974/5787/1974/2974/31.html;Amistosos 1974
870;1974-10-22;Amistoso;Gimnasia (Chivilcoy);0;Boca;6;Gimnasia y Esgrima (Chivilcoy);V;partido/gimnasia-chivilcoy-0-boca-6-amistosos-1974/4388/1974/2974/32.html;Amistosos 1974
871;1974-10-29;Amistoso;Atlético Ledesma;1;Boca;6;Atlético Ledesma (Jujuy);V;partido/atletico-ledesma-1-boca-6-amistosos-1974/4389/1974/2974/33.html;Amistosos 1974
872;1974-11-21;Amistoso;San Lorenzo (MdP);1;Boca;2;Gral. San Martín (Mar del Plata);V;partido/san-lorenzo-mdp-1-boca-2-amistosos-1974/4390/1974/2974/34.html;Amistosos 1974
873;1975-01-18;Copa de Oro. Partido 1;Boca;2;Olimpia (Par);1;Gral. San Martín (Mar del Plata);L;partido/boca-2-olimpia-par-1-amistosos-1975/3987/1975/2975/1.html;Amistosos 1975
874;1975-01-24;Amistoso;Gimnasia (Mza);2;Boca;4;Gimnasia y Esgrima (Mendoza);V;partido/gimnasia-mza-2-boca-4-amistosos-1975/4349/1975/2975/2.html;Amistosos 1975
875;1975-02-01;Copa de Oro. Partido 2;Boca;4;Vélez;0;Gral. San Martín (Mar del Plata);N;partido/boca-4-velez-0-amistosos-1975/3988/1975/2975/3.html;Amistosos 1975
876;1975-02-06;Amistoso;Comb. Balcarce;0;Boca;6;Balcarce;V;partido/comb-balcarce-0-boca-6-amistosos-1975/4350/1975/2975/4.html;Amistosos 1975
877;1975-02-10;Copa de Oro. Partido 3;Boca;2;River;2;Gral. San Martín (Mar del Plata);N;partido/boca-2-river-2-amistosos-1975/3989/1975/2975/5.html;Amistosos 1975
878;1975-02-13;Copa de Oro. Partido 4;Boca;2;San Lorenzo;1;Gral. San Martín (Mar del Plata);N;partido/boca-2-san-lorenzo-1-amistosos-1975/3990/1975/2975/6.html;Amistosos 1975
879;1975-02-19;Amistoso;Olimpia (Par);1;Boca;0;Manuel Ferreira (Asunción);V;partido/olimpia-par-1-boca-0-amistosos-1975/4351/1975/2975/7.html;Amistosos 1975
880;1975-04-09;Amistoso;Gimnasia (Mza);2;Boca;1;Independiente Rivadavia (Mendoza);V;partido/gimnasia-mza-2-boca-1-amistosos-1975/4352/1975/2975/8.html;Amistosos 1975
881;1975-05-08;Amistoso;Gimnasia (J);1;Boca;1;Gimnasia y Esgrima (Jujuy);V;partido/gimnasia-j-1-boca-1-amistosos-1975/4353/1975/2975/9.html;Amistosos 1975
882;1975-05-22;Amistoso;Atl. Concepción (T);2;Boca;1;Atl. Concepción (Tucumán);V;partido/atl-concepcion-t-2-boca-1-amistosos-1975/4354/1975/2975/10.html;Amistosos 1975
883;1975-05-29;Amistoso;Comb. Bahía Blanca;2;Boca;2;Olimpo (Bahía Blanca);V;partido/comb-bahia-blanca-2-boca-2-amistosos-1975/4355/1975/2975/11.html;Amistosos 1975
884;1975-06-10;Amistoso;Juventud Antoniana;1;Boca;1;Gimnasia y Tiro (Salta);V;partido/juventud-antoniana-1-boca-1-amistosos-1975/4356/1975/2975/12.html;Amistosos 1975
885;1975-06-12;Amistoso;Atlético Ledesma;2;Boca;0;Gimnasia y Esgrima (Jujuy);V;partido/atletico-ledesma-2-boca-0-amistosos-1975/4357/1975/2975/13.html;Amistosos 1975
886;1975-06-22;Amistoso;Sel. Bolivia;1;Boca;0;Jesús Bermúdez (Oruro);V;partido/sel-bolivia-1-boca-0-amistosos-1975/4358/1975/2975/14.html;Amistosos 1975
887;1975-06-25;Amistoso;J. Wilstermann (Bol);1;Boca;2;Félix Capriles (Cochabamba);V;partido/j-wilstermann-bol-1-boca-2-amistosos-1975/4359/1975/2975/15.html;Amistosos 1975
888;1975-07-09;Amistoso;Guaraní A. Franco;1;Boca;1;Guaraní A. Franco (Misiones);V;partido/guarani-a-franco-1-boca-1-amistosos-1975/4360/1975/2975/16.html;Amistosos 1975
889;1975-07-31;Amistoso;Sarmiento (Junín);1;Boca;1;Sarmiento (Junín);V;partido/sarmiento-junin-1-boca-1-amistosos-1975/4361/1975/2975/17.html;Amistosos 1975
890;1975-08-09;Amistoso;San Martín (Tuc);3;Boca;1;San Martín (Tucumán);V;partido/san-martin-tuc-3-boca-1-amistosos-1975/4362/1975/2975/18.html;Amistosos 1975
891;1975-08-10;Amistoso;Aguilares (Tuc);2;Boca;2;Aguilares (Tucumán);V;partido/aguilares-tuc-2-boca-2-amistosos-1975/4363/1975/2975/19.html;Amistosos 1975
892;1975-08-19;Torneo Ciudad de Zaragoza. Partido 1;Boca;4;Vojvodina (Yug.);2;Real Zaragoza (España);N;partido/boca-4-vojvodina-yug-2-amistosos-1975/3991/1975/2975/20.html;Amistosos 1975
893;1975-08-20;Torneo Ciudad de Zaragoza. Partido 2;Real Zaragoza (Esp);2;Boca;0;Real Zaragoza (España);V;partido/real-zaragoza-esp-2-boca-0-amistosos-1975/3992/1975/2975/21.html;Amistosos 1975
894;1975-08-22;Torneo Ciudad de Valladolid. Partido 1;Valladolid (España);0;Boca;1;Valladolid (España);V;partido/valladolid-espana-0-boca-1-amistosos-1975/3993/1975/2975/22.html;Amistosos 1975
895;1975-08-24;Torneo Ciudad de Valladolid. Partido 2;Boca;2;Os Belenenses;1;Valladolid (España);N;partido/boca-2-os-belenenses-1-amistosos-1975/3994/1975/2975/23.html;Amistosos 1975
896;1975-08-27;Torneo Ciudad de Córdoba. Partido 1;Boca;3;V. Setúbal (Por);2;Córdoba (España);N;partido/boca-3-v-setubal-por-2-amistosos-1975/3995/1975/2975/24.html;Amistosos 1975
897;1975-08-28;Torneo Ciudad de Córdoba. Partido 2;Córdoba (España);4;Boca;1;Córdoba (España);V;partido/cordoba-espana-4-boca-1-amistosos-1975/3996/1975/2975/25.html;Amistosos 1975
898;1975-09-01;Amistoso;Murcia (España);1;Boca;2;Murcia (España);V;partido/murcia-espana-1-boca-2-amistosos-1975/4364/1975/2975/26.html;Amistosos 1975
899;1975-09-04;Amistoso;Milan (Italia);0;Boca;0;Giuseppe Meazza (Milán);V;partido/milan-italia-0-boca-0-amistosos-1975/4365/1975/2975/27.html;Amistosos 1975
900;1975-11-17;Amistoso;Comb. Olavarría;2;Boca;2;Estudiantes (Olavarría);V;partido/comb-olavarria-2-boca-2-amistosos-1975/5788/1975/2975/28.html;Amistosos 1975
901;1975-11-19;Amistoso;Libertad (Concordia);1;Boca;8;Libertad (Concordia);V;partido/libertad-concordia-1-boca-8-amistosos-1975/4033/1975/2975/29.html;Amistosos 1975
902;1975-12-02;Amistoso;Quilmes;1;Boca;5;Quilmes;V;partido/quilmes-1-boca-5-amistosos-1975/5781/1975/2975/30.html;Amistosos 1975
903;1975-12-05;Amistoso;Sarmiento (Cat.);1;Boca;1;Liga Catamarca;V;partido/sarmiento-cat-1-boca-1-amistosos-1975/4366/1975/2975/31.html;Amistosos 1975
904;1975-12-06;Amistoso;Comb. La Rioja;0;Boca;1;Independiente (La Rioja);V;partido/comb-la-rioja-0-boca-1-amistosos-1975/4367/1975/2975/32.html;Amistosos 1975
905;1975-12-10;Trofeo Javier Ambrois;Nacional (Uru);0;Boca;1;Centenario (Montevideo);V;partido/nacional-uru-0-boca-1-amistosos-1975/4176/1975/2975/33.html;Amistosos 1975
906;1976-01-14;Amistoso;Rivadavia (Necochea);1;Boca;3;Rivadavia (Necochea);V;partido/rivadavia-necochea-1-boca-3-amistosos-1976/3980/1976/2976/1.html;Amistosos 1976
907;1976-01-16;Copa de Oro. Partido 1;Kimberley (MdP);0;Boca;1;Gral. San Martín (Mar del Plata);V;partido/kimberley-mdp-0-boca-1-amistosos-1976/3981/1976/2976/2.html;Amistosos 1976
908;1976-01-18;Copa de Oro. Partido 2;Boca;3;Olimpia (Par);2;Gral. San Martín (Mar del Plata);L;partido/boca-3-olimpia-par-2-amistosos-1976/3982/1976/2976/3.html;Amistosos 1976
909;1976-01-22;Amistoso;Boca;0;Olimpia (Par);0;Boca Juniors;L;partido/boca-0-olimpia-par-0-amistosos-1976/4334/1976/2976/4.html;Amistosos 1976
910;1976-01-24;Amistoso;Atenas (Rio Cuarto);1;Boca;3;Estudiantes (Río Cuarto);V;partido/atenas-rio-cuarto-1-boca-3-amistosos-1976/4335/1976/2976/5.html;Amistosos 1976
911;1976-01-27;Amistoso;Argentino (Mza);0;Boca;1;Independiente Rivadavia (Mendoza);V;partido/argentino-mza-0-boca-1-amistosos-1976/4336/1976/2976/6.html;Amistosos 1976
912;1976-01-28;Amistoso;Sportivo Tunuyán;0;Boca;3;Sportivo Tunuyán (Mendoza);V;partido/sportivo-tunuyan-0-boca-3-amistosos-1976/4337/1976/2976/7.html;Amistosos 1976
913;1976-01-30;Amistoso;Ind. Rivadavia (Mza);1;Boca;6;Independiente Rivadavia (Mendoza);V;partido/ind-rivadavia-mza-1-boca-6-amistosos-1976/4338/1976/2976/8.html;Amistosos 1976
914;1976-02-04;Amistoso;Boca;1;San Telmo;1;Boca Juniors;L;partido/boca-1-san-telmo-1-amistosos-1976/3983/1976/2976/9.html;Amistosos 1976
915;1976-02-07;Amistoso;Boca;4;Banfield;0;Boca Juniors;L;partido/boca-4-banfield-0-amistosos-1976/3984/1976/2976/10.html;Amistosos 1976
916;1976-02-11;Amistoso;Boca;3;Instituto (Cba);0;Boca Juniors;L;partido/boca-3-instituto-cba-0-amistosos-1976/4339/1976/2976/11.html;Amistosos 1976
917;1976-04-07;Amistoso;Atlético (Tuc);2;Boca;1;Atlético (Tucumán);V;partido/atletico-tuc-2-boca-1-amistosos-1976/4340/1976/2976/12.html;Amistosos 1976
918;1976-04-28;Amistoso;Palestino (Chile);1;Boca;0;Nacional (Santiago);V;partido/palestino-chile-1-boca-0-amistosos-1976/4341/1976/2976/13.html;Amistosos 1976
919;1976-06-22;Copa Independencia;Boca;0;Roma (Italia);1;Shea Stadium (New York);N;partido/boca-0-roma-italia-1-amistosos-1976/4342/1976/2976/14.html;Amistosos 1976
920;1976-06-25;Copa Independencia;Boca;2;Roma (Italia);1;Olímpico (Montreal);N;partido/boca-2-roma-italia-1-amistosos-1976/4343/1976/2976/15.html;Amistosos 1976
921;1976-08-11;Celebración Campeonato;Boca;1;Platense;0;Boca Juniors;L;partido/boca-1-platense-0-amistosos-1976/3985/1976/2976/16.html;Amistosos 1976
922;1976-08-15;Amistoso;Chaco For Ever;1;Boca;2;Chaco For Ever;V;partido/chaco-for-ever-1-boca-2-amistosos-1976/4344/1976/2976/17.html;Amistosos 1976
923;1976-08-17;Amistoso;Belgrano (Cba);2;Boca;1;Belgrano (Córdoba);V;partido/belgrano-cba-2-boca-1-amistosos-1976/4345/1976/2976/18.html;Amistosos 1976
924;1976-09-01;Amistoso;Aldosivi (MdP);1;Boca;1;Gral. San Martín (Mar del Plata);V;partido/aldosivi-mdp-1-boca-1-amistosos-1976/4346/1976/2976/19.html;Amistosos 1976
925;1976-09-03;Amistoso;FFCC Sud (Tandil);1;Boca;4;Ferro Carril Sud (Tandil);V;partido/ffcc-sud-tandil-1-boca-4-amistosos-1976/4347/1976/2976/20.html;Amistosos 1976
926;1976-09-05;Amistoso;Comb. Bahía Blanca;1;Boca;1;Olimpo (Bahía Blanca);V;partido/comb-bahia-blanca-1-boca-1-amistosos-1976/4348/1976/2976/21.html;Amistosos 1976
927;1976-10-10;Amistoso;Mitre (Posadas);0;Boca;1;Guaraní A. Franco (Misiones);V;partido/mitre-posadas-0-boca-1-amistosos-1976/5789/1976/2976/22.html;Amistosos 1976
928;1976-10-20;Amistoso;Cipolletti;0;Boca;4;Cipolletti (Río Negro);V;partido/cipolletti-0-boca-4-amistosos-1976/6485/1976/2976/23.html;Amistosos 1976
929;1976-11-02;Amistoso;Libertad (Par);1;Boca;1;Defensores de Chaco (Asunción);V;partido/libertad-par-1-boca-1-amistosos-1976/5786/1976/2976/24.html;Amistosos 1976
930;1976-12-28;Amistoso;Boca;2;Lanús;2;Boca Juniors;L;partido/boca-2-lanus-2-amistosos-1976/3986/1976/2976/25.html;Amistosos 1976
931;1977-01-26;Copa de Oro. Partido 1;Aldosivi (MdP);2;Boca;8;Gral. San Martín (Mar del Plata);V;partido/aldosivi-mdp-2-boca-8-amistosos-1977/3923/1977/2977/1.html;Amistosos 1977
932;1977-01-30;Amistoso;Comb. Hur/Gimn (Nec);1;Boca;2;Huracán (Necochea);V;partido/comb-hur-gimn-nec-1-boca-2-amistosos-1977/3924/1977/2977/2.html;Amistosos 1977
933;1977-02-02;Copa de Oro. Partido 2;Boca;2;Newell´s;0;Gral. San Martín (Mar del Plata);N;partido/boca-2-newell_s-0-amistosos-1977/3925/1977/2977/3.html;Amistosos 1977
934;1977-02-05;Amistoso;FFCC Sud (Tandil);1;Boca;2;Ferro Carril Sud (Tandil);V;partido/ffcc-sud-tandil-1-boca-2-amistosos-1977/3926/1977/2977/4.html;Amistosos 1977
