;Fecha;Ronda;Equipo Local;Resultado Local;Equipo Visitante;Resultado Visitante;Cancha;Condición;URL;Competición
155;1916-09-17;Fecha 13;Boca;1;Estudiantes (LP);1;Boca Juniors;L;partido/boca-1-estudiantes-lp-1-campeonato-1916/3254/1916/1003/13.html;Campeonato 1916
156;1916-09-24;Fecha 14;San Lorenzo;0;Boca;3;San Lorenzo de Almagro;V;partido/san-lorenzo-0-boca-3-campeonato-1916/3255/1916/1003/14.html;Campeonato 1916
157;1916-10-08;Fecha 15;Boca;2;San Isidro;1;Boca Juniors;L;partido/boca-2-san-isidro-1-campeonato-1916/3256/1916/1003/15.html;Campeonato 1916
158;1916-10-15;Fecha 16;Estudiantil P.;2;Boca;0;Estudiantil Porteño;V;partido/estudiantil-p-2-boca-0-campeonato-1916/3257/1916/1003/16.html;Campeonato 1916
159;1916-10-22;Fecha 17;Boca;2;Estudiantes (BA);0;Boca Juniors;L;partido/boca-2-estudiantes-ba-0-campeonato-1916/3258/1916/1003/17.html;Campeonato 1916
160;1916-10-29;Fecha 18;Boca;2;Columbian;0;Boca Juniors;L;partido/boca-2-columbian-0-campeonato-1916/3259/1916/1003/18.html;Campeonato 1916
161;1916-11-05;Fecha 19;Boca;0;Huracán;0;Boca Juniors;L;partido/boca-0-huracan-0-campeonato-1916/3260/1916/1003/19.html;Campeonato 1916
162;1916-11-26;Fecha 20;Boca;1;Independiente;1;Boca Juniors;L;partido/boca-1-independiente-1-campeonato-1916/3261/1916/1003/20.html;Campeonato 1916
163;1916-12-10;Fecha 21;River;2;Boca;1;Racing Club;V;partido/river-2-boca-1-campeonato-1916/3262/1916/1003/21.html;Campeonato 1916
164;1917-04-01;Fecha 1;Argentino (Q);0;Boca;5;Argentino de Quilmes;V;partido/argentino-q-0-boca-5-campeonato-1917/3264/1917/1004/1.html;Campeonato 1917
165;1917-04-08;Fecha 2;Estudiantil P.;2;Boca;3;Estudiantil Porteño;V;partido/estudiantil-p-2-boca-3-campeonato-1917/3265/1917/1004/2.html;Campeonato 1917
166;1917-04-15;Fecha 3;Porteño;3;Boca;3;Porteño;V;partido/porteno-3-boca-3-campeonato-1917/3266/1917/1004/3.html;Campeonato 1917
167;1917-04-22;Fecha 4;Estudiantes (LP);0;Boca;0;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-0-campeonato-1917/3267/1917/1004/4.html;Campeonato 1917
168;1917-05-06;Fecha 5;Banfield;0;Boca;1;Banfield;V;partido/banfield-0-boca-1-campeonato-1917/3268/1917/1004/5.html;Campeonato 1917
169;1917-05-13;Fecha 6;Columbian;0;Boca;3;Sportivo Barracas;V;partido/columbian-0-boca-3-campeonato-1917/3269/1917/1004/6.html;Campeonato 1917
170;1917-05-17;Fecha 7;Boca;2;Platense;2;Boca Juniors;L;partido/boca-2-platense-2-campeonato-1917/3270/1917/1004/7.html;Campeonato 1917
171;1917-05-20;Primera Fase. Partido Único;Boca;3;San Isidro;3;Boca Juniors;L;partido/boca-3-san-isidro-3-copa-de-honor-1917/5011/1917/69/1.html;Copa De Honor 1917
172;1917-05-27;Fecha 8;Boca;3;Huracán;2;Boca Juniors;L;partido/boca-3-huracan-2-campeonato-1917/3271/1917/1004/8.html;Campeonato 1917
173;1917-06-03;Primera Fase. Partido Único;Boca;2;Platense;1;Boca Juniors;L;partido/boca-2-platense-1-copa-competencia-1917/5008/1917/76/1.html;Copa Competencia 1917
174;1917-06-10;Primera Fase. Partido Desempate;San Isidro;4;Boca;2;San Isidro;V;partido/san-isidro-4-boca-2-copa-de-honor-1917/5012/1917/69/2.html;Copa De Honor 1917
175;1917-06-24;Fecha 9;River;2;Boca;2;Racing Club;V;partido/river-2-boca-2-campeonato-1917/3272/1917/1004/9.html;Campeonato 1917
176;1917-07-01;Fecha 10;Boca;4;Tigre;0;Boca Juniors;L;partido/boca-4-tigre-0-campeonato-1917/3273/1917/1004/10.html;Campeonato 1917
177;1917-07-22;Fecha 11;Boca;0;GEBA;0;Boca Juniors;L;partido/boca-0-geba-0-campeonato-1917/3274/1917/1004/11.html;Campeonato 1917
178;1917-07-29;Octavos de Final. Partido Único;Estudiantes (LP);0;Boca;0;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-0-copa-competencia-1917/5009/1917/76/2.html;Copa Competencia 1917
179;1917-08-05;Fecha 12;Boca;0;Sp. Barracas;0;Boca Juniors;L;partido/boca-0-sp-barracas-0-campeonato-1917/3275/1917/1004/12.html;Campeonato 1917
180;1917-08-19;Octavos de Final. Partido Desempate;Boca;0;Estudiantes (LP);1;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-0-estudiantes-lp-1-copa-competencia-1917/5010/1917/76/3.html;Copa Competencia 1917
181;1917-08-26;Fecha 13;Boca;3;Ferro;1;Racing Club;L;partido/boca-3-ferro-1-campeonato-1917/3276/1917/1004/13.html;Campeonato 1917
182;1917-09-09;Fecha 14;Boca;4;Estudiantes (BA);1;Boca Juniors;L;partido/boca-4-estudiantes-ba-1-campeonato-1917/3277/1917/1004/14.html;Campeonato 1917
183;1917-09-16;Fecha 15;Boca;2;San Isidro;2;Boca Juniors;L;partido/boca-2-san-isidro-2-campeonato-1917/3278/1917/1004/15.html;Campeonato 1917
184;1917-10-28;Fecha 16;Boca;0;Racing;1;Boca Juniors;L;partido/boca-0-racing-1-campeonato-1917/3279/1917/1004/16.html;Campeonato 1917
185;1917-11-04;Fecha 17;Independiente;3;Boca;1;Independiente;V;partido/independiente-3-boca-1-campeonato-1917/3280/1917/1004/17.html;Campeonato 1917
186;1917-11-11;Fecha 18;Gimnasia (LP);1;Boca;1;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-1-boca-1-campeonato-1917/3281/1917/1004/18.html;Campeonato 1917
187;1917-11-18;Fecha 19;Boca;3;San Lorenzo;2;Boca Juniors;L;partido/boca-3-san-lorenzo-2-campeonato-1917/3282/1917/1004/19.html;Campeonato 1917
188;1917-11-25;Fecha 20;Atlanta;1;Boca;2;Independiente;V;partido/atlanta-1-boca-2-campeonato-1917/3283/1917/1004/20.html;Campeonato 1917
189;1918-04-07;Fecha 1;Boca;5;Columbian;2;Boca Juniors;L;partido/boca-5-columbian-2-campeonato-1918/3284/1918/1004/1.html;Campeonato 1918
190;1918-04-14;Fecha 2;Boca;1;Estudiantes (LP);1;Boca Juniors;L;partido/boca-1-estudiantes-lp-1-campeonato-1918/3285/1918/1004/2.html;Campeonato 1918
191;1918-04-21;Fecha 3;Estudiantil P.;0;Boca;0;Estudiantil Porteño;V;partido/estudiantil-p-0-boca-0-campeonato-1918/3286/1918/1004/3.html;Campeonato 1918
192;1918-04-28;Fecha 4;San Isidro;2;Boca;1;San Isidro;V;partido/san-isidro-2-boca-1-campeonato-1918/3288/1918/1004/4.html;Campeonato 1918
193;1918-05-09;Fecha 5;Estudiantes (BA);1;Boca;5;Estudiantes (Buenos Aires);V;partido/estudiantes-ba-1-boca-5-campeonato-1918/3289/1918/1004/5.html;Campeonato 1918
194;1918-05-12;Fecha 6;Boca;3;Tigre;0;Boca Juniors;L;partido/boca-3-tigre-0-campeonato-1918/3290/1918/1004/6.html;Campeonato 1918
195;1918-05-19;Fecha 7;Platense;0;Boca;1;Platense;V;partido/platense-0-boca-1-campeonato-1918/3291/1918/1004/7.html;Campeonato 1918
196;1918-05-30;Fecha 8;Boca;1;Def. de Belgrano;1;Boca Juniors;L;partido/boca-1-def-de-belgrano-1-campeonato-1918/3292/1918/1004/8.html;Campeonato 1918
197;1918-06-02;Primera Fase. Partido Único;Boca;1;G. Belgrano (L. P.);0;Boca Juniors;L;partido/boca-1-g-belgrano-l-p-0-copa-competencia-1918/5013/1918/76/1.html;Copa Competencia 1918
198;1918-06-09;Primera Fase. Partido Único;Huracán;0;Boca;2;Huracán;V;partido/huracan-0-boca-2-copa-de-honor-1918/5016/1918/66/1.html;Copa De Honor 1918
199;1918-06-16;Fecha 9;Boca;3;Porteño;0;Boca Juniors;L;partido/boca-3-porteno-0-campeonato-1918/3293/1918/1004/9.html;Campeonato 1918
200;1918-06-23;Fecha 10;Sp. Barracas;1;Boca;1;Sportivo Barracas;V;partido/sp-barracas-1-boca-1-campeonato-1918/3294/1918/1004/10.html;Campeonato 1918
201;1918-06-30;Fecha 11;Huracán;1;Boca;1;Huracán;V;partido/huracan-1-boca-1-campeonato-1918/3295/1918/1004/11.html;Campeonato 1918
202;1918-07-14;Octavos de Final. Partido Único;Def. de Belgrano;1;Boca;2;Defensores de Belgrano;V;partido/def-de-belgrano-1-boca-2-copa-de-honor-1918/5017/1918/66/2.html;Copa De Honor 1918
203;1918-07-21;Fecha 12;Boca;1;Independiente;3;Boca Juniors;L;partido/boca-1-independiente-3-campeonato-1918/3296/1918/1004/12.html;Campeonato 1918
204;1918-08-04;Fecha 13;Boca;2;San Lorenzo;0;Ferro Carril Oeste;L;partido/boca-2-san-lorenzo-0-campeonato-1918/3297/1918/1004/13.html;Campeonato 1918
205;1918-08-18;Segunda Fase. Partido Único;Boca;3;Racing;0;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-3-racing-0-copa-competencia-1918/5014/1918/76/2.html;Copa Competencia 1918
206;1918-08-30;Octavos de Final. Partido Único;Boca;0;River;1;Racing Club;N;partido/boca-0-river-1-copa-competencia-1918/5015/1918/76/3.html;Copa Competencia 1918
207;1918-09-08;Fecha 14;Racing;4;Boca;1;Racing Club;V;partido/racing-4-boca-1-campeonato-1918/3298/1918/1004/14.html;Campeonato 1918
208;1918-09-15;Fecha 15;Boca;3;Argentino (Q);0;Boca Juniors;L;partido/boca-3-argentino-q-0-campeonato-1918/3299/1918/1004/15.html;Campeonato 1918
209;1918-09-18;Fecha 16;River;0;Boca;1;Racing Club;V;partido/river-0-boca-1-campeonato-1918/3300/1918/1004/16.html;Campeonato 1918
210;1918-09-22;Cuartos de Final. Partido Único;Boca;1;Independiente;2;Porteño;N;partido/boca-1-independiente-2-copa-de-honor-1918/5018/1918/66/3.html;Copa De Honor 1918
211;1918-10-12;Fecha 3;Estudiantil P.;1;Boca;1;Estudiantil Porteño;V;partido/estudiantil-p-1-boca-1-campeonato-1918/3287/1918/1004/17.html;Campeonato 1918
212;1918-10-13;Fecha 17;Boca;2;Gimnasia (LP);3;Boca Juniors;L;partido/boca-2-gimnasia-lp-3-campeonato-1918/3301/1918/1004/18.html;Campeonato 1918
213;1918-11-03;Fecha 18;Ferro;0;Boca;0;Ferro Carril Oeste;V;partido/ferro-0-boca-0-campeonato-1918/3302/1918/1004/19.html;Campeonato 1918
214;1918-11-10;Fecha 19;Boca;6;Atlanta;1;Boca Juniors;L;partido/boca-6-atlanta-1-campeonato-1918/3303/1918/1004/20.html;Campeonato 1918
215;1919-03-30;Fecha 1;Boca;2;San Lorenzo;0;Boca Juniors;L;partido/boca-2-san-lorenzo-0-campeonato-anulado-1919/5182/1919/1015/1.html;Campeonato Anulado 1919
216;1919-06-22;Fecha 2;Def. de Belgrano;0;Boca;2;Defensores de Belgrano;V;partido/def-de-belgrano-0-boca-2-campeonato-anulado-1919/5183/1919/1015/2.html;Campeonato Anulado 1919
217;1919-07-06;Fecha 3;Columbian;0;Boca;1;Sportivo Almagro;V;partido/columbian-0-boca-1-campeonato-anulado-1919/5184/1919/1015/3.html;Campeonato Anulado 1919
218;1919-07-20;Fecha 1;Gimnasia (LP);0;Boca;2;Gimnasia y Esgrima (La Plata);V;partido/gimnasia-lp-0-boca-2-copa-competencia-anulada-1919/5187/1919/92/1.html;Copa Competencia Anulada 1919
219;1919-07-27;Fecha 4;Boca;0;River;0;Boca Juniors;L;partido/boca-0-river-0-campeonato-anulado-1919/5185/1919/1015/4.html;Campeonato Anulado 1919
220;1919-08-03;Fecha 2;Eureka;1;Boca;2;Eureka;V;partido/eureka-1-boca-2-copa-competencia-anulada-1919/5188/1919/92/2.html;Copa Competencia Anulada 1919
221;1919-08-17;Fecha 3;Boca;0;Racing;2;Boca Juniors;L;partido/boca-0-racing-2-copa-competencia-anulada-1919/5189/1919/92/3.html;Copa Competencia Anulada 1919
222;1919-08-31;Fecha 5;Boca;2;Gimnasia (LP);1;Boca Juniors;L;partido/boca-2-gimnasia-lp-1-campeonato-anulado-1919/5186/1919/1015/5.html;Campeonato Anulado 1919
223;1919-09-28;Fecha 1;Boca;5;Porteño;1;Boca Juniors;L;partido/boca-5-porteno-1-campeonato-1919/3304/1919/1005/1.html;Campeonato 1919
224;1919-10-05;Fecha 2;Huracán;0;Boca;2;Huracán;V;partido/huracan-0-boca-2-campeonato-1919/3305/1919/1005/2.html;Campeonato 1919
225;1919-10-26;Fecha 3;Boca;2;Eureka;1;Boca Juniors;L;partido/boca-2-eureka-1-campeonato-1919/3306/1919/1005/3.html;Campeonato 1919
226;1919-11-09;Octavos de Final. Partido Único;Boca;3;Estudiantes (LP);0;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-3-estudiantes-lp-0-copa-competencia-1919/5019/1919/78/1.html;Copa Competencia 1919
227;1919-11-16;Cuartos de Final. Partido Único;Boca;3;Porteño;2;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-3-porteno-2-copa-competencia-1919/5020/1919/78/2.html;Copa Competencia 1919
228;1919-11-23;Fecha 4;Boca;2;Estudiantes (LP);1;Boca Juniors;L;partido/boca-2-estudiantes-lp-1-campeonato-1919/3307/1919/1005/4.html;Campeonato 1919
229;1919-11-30;Fecha 5;Eureka;0;Boca;2;Huracán;V;partido/eureka-0-boca-2-campeonato-1919/3308/1919/1005/5.html;Campeonato 1919
230;1919-12-14;Fecha 6;Porteño;2;Boca;5;Porteño;V;partido/porteno-2-boca-5-campeonato-1919/3309/1919/1005/6.html;Campeonato 1919
231;1919-12-21;Fecha 7;Boca;7;Huracán;0;Boca Juniors;L;partido/boca-7-huracan-0-campeonato-1919/3310/1919/1005/7.html;Campeonato 1919
232;1919-12-28;Semifinal. Partido Único;Boca;2;Belgrano (Rosario);0;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-2-belgrano-rosario-0-copa-competencia-1919/5021/1919/78/3.html;Copa Competencia 1919
233;1920-01-04;Fecha 8;Boca;4;Sp. Almagro;0;Boca Juniors;L;partido/boca-4-sp-almagro-0-campeonato-1919/3311/1919/1005/8.html;Campeonato 1919
234;1920-01-18;Final Local. Partido Único;Boca;1;R. Central;0;Gimnasia y Esgrima (Buenos Aires);N;partido/boca-1-r-central-0-copa-competencia-1919/5022/1919/78/4.html;Copa Competencia 1919
235;1920-02-08;Final. Partido Único;Boca;1;R. Central;0;Gimnasia y Esgrima (Buenos Aires);L;partido/boca-1-r-central-0-copa-carlos-ibarguren-1919/3446/1919/62/1.html;Copa Carlos Ibarguren 1919
236;1920-03-21;Fecha 1;Boca;3;Porteño;1;Boca Juniors;L;partido/boca-3-porteno-1-campeonato-1920/3312/1920/1002/1.html;Campeonato 1920
237;1920-03-28;Fecha 2;Palermo;0;Boca;2;Palermo;V;partido/palermo-0-boca-2-campeonato-1920/3313/1920/1002/2.html;Campeonato 1920
238;1920-04-01;Fecha 3;Boca;6;Sportivo Del Norte;0;Boca Juniors;L;partido/boca-6-sportivo-del-norte-0-campeonato-1920/3314/1920/1002/3.html;Campeonato 1920
239;1920-04-04;Fecha 4;Sp. Almagro;2;Boca;2;Sportivo Almagro;V;partido/sp-almagro-2-boca-2-campeonato-1920/3315/1920/1002/4.html;Campeonato 1920
240;1920-04-11;Fecha 5;Boca;2;Eureka;0;Boca Juniors;L;partido/boca-2-eureka-0-campeonato-1920/3316/1920/1002/5.html;Campeonato 1920
241;1920-04-18;Primera Fase. Partido Único;Boca;3;Sp. Barracas;0;Boca Juniors;L;partido/boca-3-sp-barracas-0-copa-de-honor-1920/5025/1920/68/1.html;Copa De Honor 1920
242;1920-04-25;Fecha 6;Nueva Chicago;0;Boca;2;Del Plata;V;partido/nueva-chicago-0-boca-2-campeonato-1920/3317/1920/1002/6.html;Campeonato 1920
243;1920-05-09;Octavos de Final. Partido Único;Boca;2;Huracán;0;Boca Juniors;L;partido/boca-2-huracan-0-copa-de-honor-1920/5026/1920/68/2.html;Copa De Honor 1920
244;1920-05-16;Final. Partido Único;Nacional (Uru);3;Boca;0;Gran Parque Central (Uruguay);V;partido/nacional-uru-3-boca-0-copa-ricardo-aldao-1919/5023/1919/250/1.html;Copa Ricardo Aldao 1919
245;1920-05-25;Final Internacional. Partido Único;Boca;2;Nacional (Uru);0;Sportivo Barracas;L;partido/boca-2-nacional-uru-0-copa-competencia-1919/5024/1919/78/5.html;Copa Competencia 1919
246;1920-05-30;Fecha 7;Boca;0;Del Plata;1;Boca Juniors;L;partido/boca-0-del-plata-1-campeonato-1920/3318/1920/1002/7.html;Campeonato 1920
247;1920-06-06;Fecha 8;Sp. Barracas;0;Boca;0;Sportivo Barracas;V;partido/sp-barracas-0-boca-0-campeonato-1920/3319/1920/1002/8.html;Campeonato 1920
248;1920-06-13;Fecha 9;Boca;3;Estudiantes (LP);0;Boca Juniors;L;partido/boca-3-estudiantes-lp-0-campeonato-1920/3320/1920/1002/9.html;Campeonato 1920
249;1920-06-20;Cuartos de Final. Partido Único;Boca;2;Sp. Almagro;0;Boca Juniors;L;partido/boca-2-sp-almagro-0-copa-de-honor-1920/5027/1920/68/3.html;Copa De Honor 1920
250;1920-06-27;Fecha 10;Huracán;0;Boca;0;Huracán;V;partido/huracan-0-boca-0-campeonato-1920/3321/1920/1002/10.html;Campeonato 1920
251;1920-07-04;Fecha 11;Boca;2;Banfield;0;Boca Juniors;L;partido/boca-2-banfield-0-campeonato-1920/3322/1920/1002/11.html;Campeonato 1920
252;1920-08-15;Primera Fase. Partido 1;Estudiantes (LP);1;Boca;1;Estudiantes (La Plata);V;partido/estudiantes-lp-1-boca-1-copa-estimulo-1920/5032/1920/74/1.html;Copa Estimulo 1920
253;1920-08-22;Primera Fase. Partido 2;Boca;0;Banfield;1;Sportivo Barracas;L;partido/boca-0-banfield-1-copa-estimulo-1920/5033/1920/74/2.html;Copa Estimulo 1920
254;1920-09-05;Primera Fase. Partido 3;Boca;1;Sp. Barracas;0;Boca Juniors;L;partido/boca-1-sp-barracas-0-copa-estimulo-1920/5034/1920/74/3.html;Copa Estimulo 1920
255;1920-09-12;Primera Fase. Partido 4;Boca;2;Del Plata;2;Boca Juniors;L;partido/boca-2-del-plata-2-copa-estimulo-1920/5035/1920/74/4.html;Copa Estimulo 1920
256;1920-09-19;Primera Fase. Partido 5;Banfield;1;Boca;0;Sportivo Barracas;V;partido/banfield-1-boca-0-copa-estimulo-1920/5036/1920/74/5.html;Copa Estimulo 1920
257;1920-10-17;Fecha 12;Porteño;1;Boca;4;Porteño;V;partido/porteno-1-boca-4-campeonato-1920/3323/1920/1002/12.html;Campeonato 1920
258;1920-10-24;Fecha 13;Sp. Palermo;1;Boca;4;Sportivo Palermo;V;partido/sp-palermo-1-boca-4-campeonato-1920/3324/1920/1002/13.html;Campeonato 1920
259;1920-10-31;Fecha 14;Boca;3;Huracán;0;Boca Juniors;L;partido/boca-3-huracan-0-campeonato-1920/3325/1920/1002/14.html;Campeonato 1920
260;1920-11-21;Fecha 15;Estudiantes (LP);1;Boca;2;Estudiantes (La Plata);V;partido/estudiantes-lp-1-boca-2-campeonato-1920/3326/1920/1002/15.html;Campeonato 1920
261;1920-12-05;Fecha 16;Del Plata;0;Boca;2;Del Plata;V;partido/del-plata-0-boca-2-campeonato-1920/3327/1920/1002/16.html;Campeonato 1920
262;1920-12-12;Fecha 17;Sportivo Del Norte;0;Boca;4;San Telmo;V;partido/sportivo-del-norte-0-boca-4-campeonato-1920/3328/1920/1002/17.html;Campeonato 1920
263;1920-12-19;Fecha 18;Boca;7;Nueva Chicago;0;Boca Juniors;L;partido/boca-7-nueva-chicago-0-campeonato-1920/3329/1920/1002/18.html;Campeonato 1920
264;1921-01-02;Fecha 19;Boca;2;Sp. Barracas;0;Boca Juniors;L;partido/boca-2-sp-barracas-0-campeonato-1920/3330/1920/1002/19.html;Campeonato 1920
265;1921-01-09;Fecha 20;Banfield;0;Boca;2;Banfield;V;partido/banfield-0-boca-2-campeonato-1920/3331/1920/1002/20.html;Campeonato 1920
266;1921-01-23;Semifinales. Partido Único;Boca;3;Newell´s;2;Sportivo Barracas;N;partido/boca-3-newell_s-2-copa-de-honor-1920/5028/1920/68/4.html;Copa De Honor 1920
267;1921-01-30;Final. Partido Único;Boca;1;Banfield;2;Sportivo Barracas;N;partido/boca-1-banfield-2-copa-de-honor-1920/5029/1920/68/5.html;Copa De Honor 1920
268;1921-04-25;Fecha 1;Nueva Chicago;0;Boca;0;Nueva Chicago;V;partido/nueva-chicago-0-boca-0-campeonato-1921/3332/1921/1006/1.html;Campeonato 1921
269;1921-05-08;Fecha 2;Boca;1;Del Plata;1;Boca Juniors;L;partido/boca-1-del-plata-1-campeonato-1921/3333/1921/1006/2.html;Campeonato 1921
270;1921-05-15;Fecha 3;Estudiantes (LP);0;Boca;1;Estudiantes (La Plata);V;partido/estudiantes-lp-0-boca-1-campeonato-1921/3334/1921/1006/3.html;Campeonato 1921
271;1921-05-22;Fecha 4;Boca;2;Porteño;0;Boca Juniors;L;partido/boca-2-porteno-0-campeonato-1921/3335/1921/1006/4.html;Campeonato 1921
272;1921-05-29;Fecha 5;Sp. Barracas;2;Boca;1;Sportivo Barracas;V;partido/sp-barracas-2-boca-1-campeonato-1921/3336/1921/1006/5.html;Campeonato 1921
273;1921-06-05;Fecha 6;Boca;2;Huracán;2;Boca Juniors;L;partido/boca-2-huracan-2-campeonato-1921/3337/1921/1006/6.html;Campeonato 1921
274;1921-06-12;Fecha 7;Sp. Palermo;0;Boca;1;Sportivo Palermo;V;partido/sp-palermo-0-boca-1-campeonato-1921/3338/1921/1006/7.html;Campeonato 1921
275;1921-06-26;Fecha 8;El Porvenir;1;Boca;2;Boca Juniors;V;partido/el-porvenir-1-boca-2-campeonato-1921/3339/1921/1006/8.html;Campeonato 1921
276;1921-06-29;Final. Partido Único;Boca;2;Tiro Federal (Ros.);1;Sportivo Barracas;L;partido/boca-2-tiro-federal-ros-1-copa-carlos-ibarguren-1920/3447/1920/61/1.html;Copa Carlos Ibarguren 1920
277;1921-07-03;Fecha 9;Sportivo Del Norte;1;Boca;5;Boca Juniors;V;partido/sportivo-del-norte-1-boca-5-campeonato-1921/3340/1921/1006/9.html;Campeonato 1921
278;1921-07-10;Fecha 10;Del Plata;0;Boca;0;Boca Juniors;V;partido/del-plata-0-boca-0-campeonato-1921/3341/1921/1006/10.html;Campeonato 1921
279;1921-07-24;Primera Fase. Partido Único;Boca;1;Arg. de Banfield;0;Boca Juniors;L;partido/boca-1-arg-de-banfield-0-copa-competencia-1921/5037/1921/87/1.html;Copa Competencia 1921
280;1921-07-31;Fecha 11;Boca;4;Estudiantes (LP);2;Boca Juniors;L;partido/boca-4-estudiantes-lp-2-campeonato-1921/3342/1921/1006/11.html;Campeonato 1921
281;1921-08-07;Fecha 12;Boca;1;Sp. Palermo;0;Boca Juniors;L;partido/boca-1-sp-palermo-0-campeonato-1921/3343/1921/1006/12.html;Campeonato 1921
282;1921-08-14;Fecha 13;Porteño;1;Boca;2;Boca Juniors;V;partido/porteno-1-boca-2-campeonato-1921/3344/1921/1006/13.html;Campeonato 1921
283;1921-08-21;Octavos de Final. Partido Único;Boca;1;Sportivo Coghlan;0;Boca Juniors;L;partido/boca-1-sportivo-coghlan-0-copa-competencia-1921/5038/1921/87/2.html;Copa Competencia 1921
284;1921-09-04;Fecha 14;Boca;2;Sp. Barracas;1;Boca Juniors;L;partido/boca-2-sp-barracas-1-campeonato-1921/3345/1921/1006/14.html;Campeonato 1921
285;1921-11-06;Fecha 15;Boca;3;Sportivo Del Norte;0;Boca Juniors;L;partido/boca-3-sportivo-del-norte-0-campeonato-1921/3346/1921/1006/15.html;Campeonato 1921
286;1921-11-13;Cuartos de Final. Partido Anulado;Boca;1;Huracán;3;Boca Juniors;L;partido/boca-1-huracan-3-copa-competencia-1921/5039/1921/87/3.html;Copa Competencia 1921
287;1921-11-20;Final. Partido Único;Boca;1;Nacional (Uru);2;Sportivo Barracas;L;partido/boca-1-nacional-uru-2-copa-ricardo-aldao-1920/5031/1920/250/1.html;Copa Ricardo Aldao 1920
288;1921-12-04;Fecha 16;Boca;2;El Porvenir;2;Boca Juniors;L;partido/boca-2-el-porvenir-2-campeonato-1921/3347/1921/1006/16.html;Campeonato 1921
289;1921-12-11;Fecha 17;Boca;1;Nueva Chicago;2;Boca Juniors;L;partido/boca-1-nueva-chicago-2-campeonato-1921/3348/1921/1006/17.html;Campeonato 1921
290;1922-01-08;Fecha 18;Huracán;2;Boca;0;Huracán;V;partido/huracan-2-boca-0-campeonato-1921/3349/1921/1006/18.html;Campeonato 1921
291;1922-01-16;Cuartos de Final. Partido Válido;Boca;1;Huracán;2;Boca Juniors;L;partido/boca-1-huracan-2-copa-competencia-1921/5040/1921/87/4.html;Copa Competencia 1921
292;1922-02-05;Final. Partido Único;Boca;0;Tiro Federal (Ros.);4;Boca Juniors;L;partido/boca-0-tiro-federal-ros-4-copa-carlos-ibarguren-1920/3448/1920/61/2.html;Copa Carlos Ibarguren 1920
293;1922-04-23;Fecha 1;Boca;2;Dock Sud;1;Boca Juniors;L;partido/boca-2-dock-sud-1-campeonato-1922/3351/1922/1007/1.html;Campeonato 1922
294;1922-04-30;Fecha 2;Sp. Barracas;0;Boca;1;Sportivo Barracas;V;partido/sp-barracas-0-boca-1-campeonato-1922/3352/1922/1007/2.html;Campeonato 1922
